country,year,urbanization
NCL,2020,0.6727472610659331
NCL,2021,0.674130776539646
NCL,2022,0.675720305021282
NER,2009,0.162511180003032
NER,2010,0.162416301279116
NER,2011,0.162303066053496
NER,2012,0.16214128400435499
NER,2013,0.162162595696064
NER,2014,0.16245042461166498
NER,2015,0.16303560658749303
NER,2016,0.16389828054323602
NER,2017,0.165036987906896
NER,2018,0.166449011799221
NER,2019,0.16813146499685
NER,2020,0.170081420003794
NER,2021,0.172295936666686
NER,2022,0.17477207007512
NGA,2009,0.5086453484762
NGA,2010,0.516778188255446
NGA,2011,0.52490352424079
NGA,2012,0.53302114902293
NGA,2013,0.541130855192568
NGA,2014,0.549232435340404
NGA,2015,0.557325682057138
NGA,2016,0.56541038793347
NGA,2017,0.5734863455601009
NGA,2018,0.581553347527729
NGA,2019,0.589611186427056
NGA,2020,0.597659654848781
NGA,2021,0.605698545383604
NGA,2022,0.613727650622225
NIC,2009,0.56651098305894
NIC,2010,0.56842311091973
NIC,2011,0.570362425004184
NIC,2012,0.572316842226606
NIC,2013,0.5742742795012991
NIC,2014,0.576222653742564
NIC,2015,0.5781498818647051
NIC,2016,0.580043880782023
NIC,2017,0.581892567408822
NIC,2018,0.5836838586594051
NIC,2019,0.585405671448072
NIC,2020,0.587045922689128
NIC,2021,0.588592529296875
NIC,2022,0.589954376220703
NLD,2009,0.862223179632671
NLD,2010,0.8735027902471291
NLD,2011,0.8800592049725731
NLD,2012,0.885342462391333
NLD,2013,0.891749992370605
NLD,2014,0.898364787097165
NLD,2015,0.902787737214621
NLD,2016,0.905803239452777
NLD,2017,0.911219700676602
NLD,2018,0.926062472401044
NLD,2019,0.938898028856479
NLD,2020,0.9425322777659351
NLD,2021,0.946294783220315
NLD,2022,0.9498561777341359
NOR,2009,0.790570820210427
NOR,2010,0.79245002746582
NOR,2011,0.79311620451463
NOR,2012,0.794905925441617
NOR,2013,0.799723980455359
NOR,2014,0.806117159535579
NOR,2015,0.812378240971353
NOR,2016,0.8168000030517579
NOR,2017,0.819699745912375
NOR,2018,0.822452112401723
NOR,2019,0.824935894878281
NOR,2020,0.8270298857005319
NOR,2021,0.828612877226956
NOR,2022,0.829563661816034
NPL,2009,0.598638612146309
NPL,2010,0.620156581578338
NPL,2011,0.6313994979858399
NPL,2012,0.636558406194333
NPL,2013,0.641314570156048
NPL,2014,0.645640847098488
NPL,2015,0.649510094249155
NPL,2016,0.652895168835553
NPL,2017,0.6557689280851839
NPL,2018,0.658104229225551
NPL,2019,0.659873929484157
NPL,2020,0.6610508860885049
NPL,2021,0.66144235274522
NPL,2022,0.6629929687210531
NRU,2009,1.0
NRU,2010,1.0
NRU,2011,1.0
NRU,2012,1.0
NRU,2013,1.0
NRU,2014,1.0
NRU,2015,1.0
NRU,2016,1.0
NRU,2017,1.0
NRU,2018,1.0
NRU,2019,1.0
NRU,2020,1.0
NRU,2021,1.0
NRU,2022,1.0
NZL,2009,0.858918345477824
NZL,2010,0.858614043258228
NZL,2011,0.858233151875134
NZL,2012,0.8577770067689601
NZL,2013,0.857080129786455
NZL,2014,0.855076659530411
NZL,2015,0.8515187637605309
NZL,2016,0.84691365594
NZL,2017,0.841701025874108
NZL,2018,0.838017846685577
NZL,2019,0.8380496587166699
NZL,2020,0.838138977095908
NZL,2021,0.838299382585905
NZL,2022,0.838547305017812
OMN,2009,0.745338635149003
OMN,2010,0.751579724666274
OMN,2011,0.756585803514688
OMN,2012,0.7608815662106799
OMN,2013,0.764914234214313
OMN,2014,0.7688925767489511
OMN,2015,0.7730253630379551
OMN,2016,0.777521362304688
OMN,2017,0.7831422600401361
OMN,2018,0.789655839720276
OMN,2019,0.7957800175459621
OMN,2020,0.8001763789227221
OMN,2021,0.801239942103569
OMN,2022,0.800117053152301
PAK,2009,0.346280259603331
PAK,2010,0.34815918747553903
PAK,2011,0.350113675889897
PAK,2012,0.352160229383731
PAK,2013,0.354315352494366
PAK,2014,0.356595549759128
PAK,2015,0.35901732571534195
PAK,2016,0.361597184900333
PAK,2017,0.36435154822339905
PAK,2018,0.36747851155035904
PAK,2019,0.37109163173576903
PAK,2020,0.37508019294809897
PAK,2021,0.379333395514173
PAK,2022,0.383740439760816
PAN,2009,0.6497304055107369
PAN,2010,0.650926097647906
PAN,2011,0.6518966786648179
PAN,2012,0.652829468288151
PAN,2013,0.6537097701033651
PAN,2014,0.654531164770096
PAN,2015,0.655287232947981
PAN,2016,0.655971555296656
PAN,2017,0.6565777124757579
PAN,2018,0.657099285144924
PAN,2019,0.65752985396379
PAN,2020,0.657862999591993
PAN,2021,0.6580923026891691
PAN,2022,0.6582113439149561
PER,2009,0.7682214754074499
PER,2010,0.774020936833934
PER,2011,0.7801181649854619
PER,2012,0.7864880614512679
PER,2013,0.793105527820586
PER,2014,0.7999454656826489
PER,2015,0.80698277662669
PER,2016,0.8141923622419429
PER,2017,0.8219316505024029
PER,2018,0.8268549299609209
PER,2019,0.831033003087105
PER,2020,0.835267437189637
PER,2021,0.839480118272361
PER,2022,0.8436635549511939
PHL,2009,0.443356772609527
PHL,2010,0.455208176726647
PHL,2011,0.466833632464759
PHL,2012,0.479182784810426
PHL,2013,0.49131368876620596
PHL,2014,0.5023924002123681
PHL,2015,0.511549047745227
PHL,2016,0.519114748151175
PHL,2017,0.526010482354344
PHL,2018,0.532088897464754
PHL,2019,0.537157859948017
PHL,2020,0.541077719895977
PHL,2021,0.544504102510776
PHL,2022,0.547902343568327
PLW,2009,0.802186712923386
PLW,2010,0.806626667312304
PLW,2011,0.8097472312462629
PLW,2012,0.8112856635684351
PLW,2013,0.810756895339142
PLW,2014,0.8073386403625661
PLW,2015,0.80388246269234
PLW,2016,0.801089335766065
PLW,2017,0.7982845790224979
PLW,2018,0.7955208685687439
PLW,2019,0.7928038141528271
PLW,2020,0.7907968840062639
PLW,2021,0.7908907987824161
PLW,2022,0.791134831712956
PNG,2009,0.13008427139986
PNG,2010,0.130021920069407
PNG,2011,0.130000025015364
PNG,2012,0.130143796071362
PNG,2013,0.130582475733094
PNG,2014,0.131316404025265
PNG,2015,0.132341359836319
PNG,2016,0.13365365194239198
PNG,2017,0.135249644881888
PNG,2018,0.137125720532162
PNG,2019,0.139278267446947
PNG,2020,0.141703677185729
PNG,2021,0.144398342822353
PNG,2022,0.147358658260841
POL,2009,0.609800753477
POL,2010,0.608474783987677
POL,2011,0.607357090652544
POL,2012,0.606341632788866
POL,2013,0.605333187465323
POL,2014,0.604340063344328
POL,2015,0.603362886805635
POL,2016,0.602402284228997
POL,2017,0.60145888199417
POL,2018,0.600533306480907
POL,2019,0.599626184068963
POL,2020,0.598738141138092
POL,2021,0.598096513205543
POL,2022,0.598315488048321
PRI,2009,0.9376927620939639
PRI,2010,0.9375887722143911
PRI,2011,0.937598202101009
PRI,2012,0.937630744424317
PRI,2013,0.937698316907305
PRI,2014,0.9378130718189681
PRI,2015,0.937987161428303
PRI,2016,0.938232738004303
PRI,2017,0.938561953815964
PRI,2018,0.938986961132283
PRI,2019,0.9395199122222531
PRI,2020,0.940116144995587
PRI,2021,0.9405507125973019
PRI,2022,0.941110923054937
PRK,2009,0.601544414620403
PRK,2010,0.60307007469148
PRK,2011,0.6048362306844041
PRK,2012,0.606781140779735
PRK,2013,0.608843063158034
PRK,2014,0.610940947540873
PRK,2015,0.613247571174501
PRK,2016,0.615681351428803
PRK,2017,0.618206076091402
PRK,2018,0.620826119807623
PRK,2019,0.623542226611578
PRK,2020,0.626355140538495
PRK,2021,0.62926560562457
PRK,2022,0.632274365906829
PRT,2009,0.608066368745822
PRT,2010,0.610788867241731
PRT,2011,0.611410698395502
PRT,2012,0.611409793914666
PRT,2013,0.611405315215642
PRT,2014,0.6113945373611159
PRT,2015,0.61137469211538
PRT,2016,0.611343011242723
PRT,2017,0.611296726507436
PRT,2018,0.611233069673808
PRT,2019,0.61114927250613
PRT,2020,0.611042566768691
PRT,2021,0.6109512492965969
PRT,2022,0.6112592557727821
PRY,2009,0.593666109432844
PRY,2010,0.595122792618786
PRY,2011,0.59693499539898
PRY,2012,0.599212909454702
PRY,2013,0.602375315600901
PRY,2014,0.607101965948157
PRY,2015,0.613302768533263
PRY,2016,0.620827613208606
PRY,2017,0.6295263898265739
PRY,2018,0.639248988239553
PRY,2019,0.649845298299929
PRY,2020,0.66116520986009
PRY,2021,0.673058612772421
PRY,2022,0.686396537819458
PSE,2009,
PSE,2010,
PSE,2011,
PSE,2012,
PSE,2013,
PSE,2014,
PSE,2015,
PSE,2016,
PSE,2017,
PSE,2018,
PSE,2019,
PSE,2020,
PSE,2021,
PSE,2022,
PYF,2009,0.600681095268001
PYF,2010,0.607610223950988
PYF,2011,0.612717342597741
PYF,2012,0.615286539604592
PYF,2013,0.616130486661995
PYF,2014,0.616824807401268
PYF,2015,0.617374742154907
PYF,2016,0.617744381369651
PYF,2017,0.617896941062846
PYF,2018,0.617888025236875
PYF,2019,0.6178241424275079
PYF,2020,0.6176731009209999
PYF,2021,0.617399813226008
PYF,2022,0.6169138069371121
QAT,2009,0.983494885340955
QAT,2010,0.985066232166665
QAT,2011,0.986300610210909
QAT,2012,0.987428010471968
QAT,2013,0.9883576218279011
QAT,2014,0.98901627838826
QAT,2015,0.989382407681154
QAT,2016,0.989855265345423
QAT,2017,0.9903101252659781
QAT,2018,0.9907556847622441
QAT,2019,0.9911916966720671
QAT,2020,0.991617913833034
QAT,2021,0.9920340890824301
QAT,2022,0.99243997525719
ROU,2009,0.537875150259042
ROU,2010,0.539038227941329
ROU,2011,0.539608874244169
ROU,2012,0.539563092496073
ROU,2013,0.539101758034365
ROU,2014,0.538267187624053
ROU,2015,0.537071839518893
ROU,2016,0.535528171972639
ROU,2017,0.5336486432390459
ROU,2018,0.531445711571868
ROU,2019,0.528931835224862
ROU,2020,0.52611947245178
ROU,2021,0.522321512130811
ROU,2022,0.521634832477272
RUS,2009,0.7352886962890619
RUS,2010,0.7366963078876241
RUS,2011,0.738534851074219
RUS,2012,0.7397265625
RUS,2013,0.7407629497702279
RUS,2014,0.741776476748791
RUS,2015,0.7427591906552701
RUS,2016,0.7437031387092431
RUS,2017,0.7446003681302901
RUS,2018,0.745442926137992
RUS,2019,0.7462228599519259
RUS,2020,0.746932216791674
RUS,2021,0.747516840220252
RUS,2022,0.748544893625017
RWA,2009,0.169206894426355
RWA,2010,0.169255580310614
RWA,2011,0.16932358688127302
RWA,2012,0.16941024888214798
RWA,2013,0.170742206053612
RWA,2014,0.175020716539756
RWA,2015,0.18195314985841599
RWA,2016,0.19121395178654801
RWA,2017,0.20247756810111098
RWA,2018,0.215418444579064
RWA,2019,0.229711026997362
RWA,2020,0.245029761132966
RWA,2021,0.261049092762833
RWA,2022,0.277806702737761
SAU,2009,0.8186444801168891
SAU,2010,0.820791668544465
SAU,2011,0.8225438761599471
SAU,2012,0.8243119180253581
SAU,2013,0.826071884619102
SAU,2014,0.827822571294871
SAU,2015,0.8295627734061629
SAU,2016,0.83129128630626
SAU,2017,0.83300690534822
SAU,2018,0.834708425884849
SAU,2019,0.836394643268678
SAU,2020,0.838064352851942
SAU,2021,0.839716349986538
SAU,2022,0.841349430023993
SDN,2009,0.325774622972843
SDN,2010,0.32717402659151296
SDN,2011,0.329059760141986
SDN,2012,0.331425561614901
SDN,2013,0.334264777958103
SDN,2014,0.33762458240811705
SDN,2015,0.34091439462859696
SDN,2016,0.341881958841213
SDN,2017,0.342872225663509
SDN,2018,0.34382054222005004
SDN,2019,0.34472768582423596
SDN,2020,0.345594433789246
SDN,2021,0.346421563427994
SDN,2022,0.347209852053086
SEN,2009,0.4323773199459
SEN,2010,0.43637178505969204
SEN,2011,0.440689668509475
SEN,2012,0.445359772452989
SEN,2013,0.450398750539456
SEN,2014,0.45602090534158796
SEN,2015,0.462747669629858
SEN,2016,0.470553579909929
SEN,2017,0.479338349639053
SEN,2018,0.48900169227448503
SEN,2019,0.499443321273477
SEN,2020,0.510562950093282
SEN,2021,0.522260292191155
SEN,2022,0.534435061024348
SGP,2009,1.0
SGP,2010,1.0
SGP,2011,1.0
SGP,2012,1.0
SGP,2013,1.0
SGP,2014,1.0
SGP,2015,1.0
SGP,2016,1.0
SGP,2017,1.0
SGP,2018,1.0
SGP,2019,1.0
SGP,2020,1.0
SGP,2021,1.0
SGP,2022,1.0
SLB,2009,0.195633740998673
SLB,2010,0.20119405820625702
SLB,2011,0.207284892962955
SLB,2012,0.213906964219987
SLB,2013,0.221027262484765
SLB,2014,0.228612778264703
SLB,2015,0.236630502067213
SLB,2016,0.24504742439970698
SLB,2017,0.25383053576959896
SLB,2018,0.262946826684302
SLB,2019,0.27275106750276
SLB,2020,0.280327555150022
SLB,2021,0.286889396820578
SLB,2022,0.29351168985680604
SLE,2009,0.38249635153266603
SLE,2010,0.386417328938613
SLE,2011,0.39047215349160197
SLE,2012,0.394644094876975
SLE,2013,0.398916422780075
SLE,2014,0.403272406886245
SLE,2015,0.40766956518709896
SLE,2016,0.41229411538771
SLE,2017,0.417106682105058
SLE,2018,0.42201102526780304
SLE,2019,0.42701844491444096
SLE,2020,0.43212965912354595
SLE,2021,0.437345385973699
SLE,2022,0.44266634354348705
SLV,2009,0.645299047495248
SLV,2010,0.6543279275431619
SLV,2011,0.66334413642034
SLV,2012,0.672232666950659
SLV,2013,0.680878511957995
SLV,2014,0.689166664266223
SLV,2015,0.6969821166992191
SLV,2016,0.703990173339844
SLV,2017,0.7108567047119141
SLV,2018,0.717577209472656
SLV,2019,0.724148941040039
SLV,2020,0.7305702209472661
SLV,2021,0.736838531494141
SLV,2022,0.741465021298679
SMR,2009,0.968391666956869
SMR,2010,0.97074615769187
SMR,2011,0.970999984741211
SMR,2012,0.970999984741211
SMR,2013,0.970999984741211
SMR,2014,0.970999984741211
SMR,2015,0.970999984741211
SMR,2016,0.970999984741211
SMR,2017,0.970999984741211
SMR,2018,0.970999984741211
SMR,2019,0.970999984741211
SMR,2020,0.970999984741211
SMR,2021,0.9710356684532719
SMR,2022,0.971141889380465
SOM,2009,0.378418671506609
SOM,2010,0.385735080618592
SOM,2011,0.39380318284448
SOM,2012,0.402722730087349
SOM,2013,0.412593474250273
SOM,2014,0.423515167236328
SOM,2015,0.438618107408479
SOM,2016,0.45942842729173994
SOM,2017,0.483639630032265
SOM,2018,0.509506215336872
SOM,2019,0.516421170703225
SOM,2020,0.52286318011754
SOM,2021,0.529060649733324
SOM,2022,0.535010115886789
SRB,2009,0.591643483956067
SRB,2010,0.593505550689338
SRB,2011,0.594349187787267
SRB,2012,0.593468437194824
SRB,2013,0.5961110687255861
SRB,2014,0.598779373168945
SRB,2015,0.601388092041016
SRB,2016,0.603853870034026
SRB,2017,0.60621208190918
SRB,2018,0.608433609008789
SRB,2019,0.6104922485351559
SRB,2020,0.61223201751709
SRB,2021,0.61363899230957
SRB,2022,0.619013813540396
SSD,2009,0.172937284639317
SSD,2010,0.17535620199576002
SSD,2011,0.177817678106789
SSD,2012,0.18032188544766398
SSD,2013,0.182868996493633
SSD,2014,0.185459183719929
SSD,2015,0.18809261960177298
SSD,2016,0.190769476614377
SSD,2017,0.193489927232944
SSD,2018,0.196254143932663
SSD,2019,0.199062299188719
SSD,2020,0.201914565476286
SSD,2021,0.204811115270532
SSD,2022,0.20775212104661597
STP,2009,0.650832313370367
STP,2010,0.6605722007282909
STP,2011,0.667275977610702
STP,2012,0.670335889448132
STP,2013,0.671306686401367
STP,2014,0.672606735229492
STP,2015,0.673915710449219
STP,2016,0.675218887329102
STP,2017,0.676520004272461
STP,2018,0.677828826904297
STP,2019,0.679129943847656
STP,2020,0.6804367065429691
STP,2021,0.6817389678955079
STP,2022,0.6837209197983409
SUR,2009,0.6650588691028819
SUR,2010,0.664338443691967
SUR,2011,0.663675227342307
SUR,2012,0.663132562693376
SUR,2013,0.6626835751345089
SUR,2014,0.662249266178037
SUR,2015,0.661828815074718
SUR,2016,0.661426466980469
SUR,2017,0.661046467051207
SUR,2018,0.660693060442846
SUR,2019,0.660370492311305
SUR,2020,0.6600830078125
SUR,2021,0.659853973388672
SUR,2022,0.658985443115234
SVK,2009,0.547260356993483
SVK,2010,0.545650740704331
SVK,2011,0.544167387988534
SVK,2012,0.542764528316182
SVK,2013,0.5413840240988921
SVK,2014,0.540029125499893
SVK,2015,0.538700628001622
SVK,2016,0.537399327086517
SVK,2017,0.536126018237016
SVK,2018,0.534881496935559
SVK,2019,0.533666558664583
SVK,2020,0.532481998906526
SVK,2021,0.531901479870605
SVK,2022,0.531902831072528
SVN,2009,0.502439782050416
SVN,2010,0.5011948627948261
SVN,2011,0.49946381874872303
SVN,2012,0.497619476318359
SVN,2013,0.5004665807540271
SVN,2014,0.50983470916748
SVN,2015,0.5366121602941439
SVN,2016,0.53647274017334
SVN,2017,0.552451133728027
SVN,2018,0.551913430955675
SVN,2019,0.554523277282715
SVN,2020,0.55384391784668
SVN,2021,0.553046289429588
SVN,2022,0.553377817873563
SWE,2009,0.8493410319198129
SWE,2010,0.851334228515625
SWE,2011,0.853600748880524
SWE,2012,0.8562506688831221
SWE,2013,0.859249771259894
SWE,2014,0.862563838747314
SWE,2015,0.866158654081858
SWE,2016,0.87
SWE,2017,0.8723737378691099
SWE,2018,0.874737430925296
SWE,2019,0.8770884202427589
SWE,2020,0.879424046895699
SWE,2021,0.8817416519583151
SWE,2022,0.884038576504809
SWZ,2009,0.222343865624794
SWZ,2010,0.223330792067471
SWZ,2011,0.22463475366539298
SWZ,2012,0.22623771592606498
SWZ,2013,0.22812164435699198
SWZ,2014,0.23026850446568
SWZ,2015,0.232660261759632
SWZ,2016,0.235278881746356
SWZ,2017,0.238052004963161
SWZ,2018,0.24057929540422698
SWZ,2019,0.24345954951775098
SWZ,2020,0.246652798922192
SWZ,2021,0.250156180525173
SWZ,2022,0.25396682918542
SXM,2009,1.0
SXM,2010,1.0
SXM,2011,1.0
SXM,2012,1.0
SXM,2013,1.0
SXM,2014,1.0
SXM,2015,1.0
SXM,2016,1.0
SXM,2017,1.0
SXM,2018,1.0
SXM,2019,1.0
SXM,2020,1.0
SXM,2021,1.0
SXM,2022,1.0
SYC,2009,0.426708881192085
SYC,2010,0.42660307244583
SYC,2011,0.426739844860866
SYC,2012,0.427261758463169
SYC,2013,0.42815069634181
SYC,2014,0.42938625618634196
SYC,2015,0.43094803568632
SYC,2016,0.43281563253129596
SYC,2017,0.434968644410824
SYC,2018,0.43738666901445905
SYC,2019,0.440049304031754
SYC,2020,0.442936147152263
SYC,2021,0.44602679606553897
SYC,2022,0.449108209981157
SYR,2009,0.550293653833552
SYR,2010,0.556962002889119
SYR,2011,0.584817704183521
SYR,2012,0.650896662830335
SYR,2013,0.730620491886137
SYR,2014,0.76
SYR,2015,0.7575290671885421
SYR,2016,0.7515400963398
SYR,2017,0.745395596323392
SYR,2018,0.740612602381775
SYR,2019,0.738248788261986
SYR,2020,0.7341250311025119
SYR,2021,0.7301250076293949
SYR,2022,0.726124992370605
TCD,2009,0.21778439656875498
TCD,2010,0.218472378191095
TCD,2011,0.21955873679763802
TCD,2012,0.221061904148178
TCD,2013,0.22297592985239098
TCD,2014,0.225294513486009
TCD,2015,0.228011258828974
TCD,2016,0.231119734707179
TCD,2017,0.23461349471104997
TCD,2018,0.238486084924975
TCD,2019,0.24273104738663298
TCD,2020,0.247341921795416
TCD,2021,0.252312246423075
TCD,2022,0.257635558629694
TGO,2009,0.371195037247939
TGO,2010,0.37554588297563796
TGO,2011,0.37987230564873203
TGO,2012,0.38419435959820397
TGO,2013,0.388516767884103
TGO,2014,0.392839506458368
TGO,2015,0.397162551272934
TGO,2016,0.401485878279739
TGO,2017,0.405809463430719
TGO,2018,0.41013328267780996
TGO,2019,0.41445731197295
TGO,2020,0.418781527268075
TGO,2021,0.423105904515122
TGO,2022,0.427332327975627
THA,2009,0.429991311200422
THA,2010,0.440018736622496
THA,2011,0.448048723557374
THA,2012,0.45373565813714994
THA,2013,0.45832134384777296
THA,2014,0.463138799467897
THA,2015,0.469521043776171
THA,2016,0.47880109555124695
THA,2017,0.492311973571777
THA,2018,0.5458437347412111
THA,2019,0.559266166687012
THA,2020,0.5723587799072269
THA,2021,0.585087776184082
THA,2022,0.59742374420166
TJK,2009,0.26529186594207
TJK,2010,0.265274312963978
TJK,2011,0.264792213439941
TJK,2012,0.264102249145508
TJK,2013,0.264883155822754
TJK,2014,0.265633735656738
TJK,2015,0.26478832244873
TJK,2016,0.263718509674072
TJK,2017,0.26273151397705097
TJK,2018,0.26233875274658197
TJK,2019,0.261300735473633
TJK,2020,0.261925442328719
TJK,2021,0.26199152515137497
TJK,2022,0.261957126615618
TKM,2009,0.468925342953825
TKM,2010,0.469171732247121
TKM,2011,0.469397537877858
TKM,2012,0.46960302310766106
TKM,2013,0.469788451198152
TKM,2014,0.469954085410955
TKM,2015,0.470100189007695
TKM,2016,0.47022702524999405
TKM,2017,0.470334857399476
TKM,2018,0.470423948717765
TKM,2019,0.47049456246648497
TKM,2020,0.470546961907259
TKM,2021,0.470581410301711
TKM,2022,0.470592103414926
TLS,2009,0.294007657042596
TLS,2010,0.296398840020416
TLS,2011,0.29633352306451
TLS,2012,0.296136082349605
TLS,2013,0.295836906253246
TLS,2014,0.295463092024041
TLS,2015,0.295043315008419
TLS,2016,0.294462907628171
TLS,2017,0.293600996787092
TLS,2018,0.29248617510057
TLS,2019,0.291148755245217
TLS,2020,0.28961904989764703
TLS,2021,0.287927371734472
TLS,2022,0.285857292288968
TON,2009,0.233612068183251
TON,2010,0.23424361909917799
TON,2011,0.23460754683670001
TON,2012,0.23458906263569201
TON,2013,0.23417079502034402
TON,2014,0.23343104093597097
TON,2015,0.232434422818439
TON,2016,0.231277038505921
TON,2017,0.22971130065496598
TON,2018,0.227017138925547
TON,2019,0.22328815562620602
TON,2020,0.21876620682341097
TON,2021,0.21258003897664998
TON,2022,0.21147219451841998
TTO,2009,0.543920297229449
TTO,2010,0.540899565963587
TTO,2011,0.5392536154747269
TTO,2012,0.539254053431618
TTO,2013,0.539255789963372
TTO,2014,0.539259699537793
TTO,2015,0.53926665238022
TTO,2016,0.539277523084951
TTO,2017,0.539293186833833
TTO,2018,0.539314518934907
TTO,2019,0.5393423947327389
TTO,2020,0.539377689584806
TTO,2021,0.5394212788538479
TTO,2022,0.539474037904998
TUN,2009,0.6633621978759769
TUN,2010,0.6662800598144529
TUN,2011,0.669191886197857
TUN,2012,0.672098922729492
TUN,2013,0.674999542236328
TUN,2014,0.677524643379101
TUN,2015,0.678807907104492
TUN,2016,0.680623356528248
TUN,2017,0.6828778076171881
TUN,2018,0.685485240272509
TUN,2019,0.688206382576031
TUN,2020,0.691043166438476
TUN,2021,0.693997523770568
TUN,2022,0.69707138648303
TUR,2009,0.6784014321712231
TUR,2010,0.693471253941487
TUR,2011,0.710028723528334
TUR,2012,0.737788680234324
TUR,2013,0.7852183683846959
TUR,2014,0.8360248507444329
TUR,2015,0.8721671079725369
TUR,2016,0.8810209585817761
TUR,2017,0.880320472717286
TUR,2018,0.881655749576173
TUR,2019,0.886618152857124
TUR,2020,0.889303114965222
TUR,2021,0.891762048153239
TUR,2022,0.890381164550781
TUV,2009,0.539728070033742
TUV,2010,0.550541326559964
TUV,2011,0.560428770356731
TUV,2012,0.568964903305448
TUV,2013,0.576314336806359
TUV,2014,0.582999596618832
TUV,2015,0.589148502652344
TUV,2016,0.594744768348285
TUV,2017,0.5995312749109121
TUV,2018,0.605596409590777
TUV,2019,0.612406529218636
TUV,2020,0.619212610534937
TUV,2021,0.626098296425994
TUV,2022,0.633065768081154
TWN,2009,
TWN,2010,
TWN,2011,
TWN,2012,
TWN,2013,
TWN,2014,
TWN,2015,
TWN,2016,
TWN,2017,
TWN,2018,
TWN,2019,
TWN,2020,
TWN,2021,
TWN,2022,
TZA,2009,0.27498387547781
TZA,2010,0.281968953939105
TZA,2011,0.28865726405543
TZA,2012,0.294878764597911
TZA,2013,0.30072510878250197
TZA,2014,0.306443077170742
TZA,2015,0.312061566592472
TZA,2016,0.317577303242916
TZA,2017,0.322987013317296
TZA,2018,0.328287423010834
TZA,2019,0.333475258518752
TZA,2020,0.33854724603627295
TZA,2021,0.343500111758619
TZA,2022,0.34823473637714697
UGA,2009,0.176123523369348
UGA,2010,0.187990645544572
UGA,2011,0.200561028736631
UGA,2012,0.21372369321253
UGA,2013,0.227367659239271
UGA,2014,0.241938503391826
UGA,2015,0.24977785656042698
UGA,2016,0.256953567134098
UGA,2017,0.264139260579546
UGA,2018,0.27128047501888397
UGA,2019,0.27836978179940297
UGA,2020,0.285399752271502
UGA,2021,0.292362957789022
UGA,2022,0.299251969709665
UKR,2009,0.685251442249547
UKR,2010,0.68637397133357
UKR,2011,0.6872342998262221
UKR,2012,0.688241983107739
UKR,2013,0.6893262880822261
UKR,2014,0.690554339301313
UKR,2015,0.691587317201337
UKR,2016,0.692102241609089
UKR,2017,0.692633108489282
UKR,2018,0.693157992777909
UKR,2019,0.693527648708735
UKR,2020,0.693839100516745
UKR,2021,0.6940270326538961
UKR,2022,0.6942345912103001
URY,2009,0.939337324320314
URY,2010,0.943333219475319
URY,2011,0.946036824756941
URY,2012,0.947606597546186
URY,2013,0.948844735142936
URY,2014,0.949897821210514
URY,2015,0.9508000022983031
URY,2016,0.951585424955685
URY,2017,0.9522882357320419
URY,2018,0.952942581176758
URY,2019,0.9534793090820309
URY,2020,0.953997650146484
URY,2021,0.954497146606445
URY,2022,0.9549774169921881
USA,2009,0.806850378350499
USA,2010,0.8069977446733659
USA,2011,0.806957554256024
USA,2012,0.806837493386238
USA,2013,0.8066088928121501
USA,2014,0.8062422317797661
USA,2015,0.8057079895350909
USA,2016,0.8049766453241309
USA,2017,0.804018678392891
USA,2018,0.802804567987377
USA,2019,0.801304793353594
USA,2020,0.79997451762548
USA,2021,0.800074765140272
USA,2022,0.800324978239707
UZB,2009,0.516105041503906
UZB,2010,0.513321647644043
UZB,2011,0.513395500183105
UZB,2012,0.5133596801757809
UZB,2013,0.511276969909668
UZB,2014,0.5088687133789059
UZB,2015,0.506597328186035
UZB,2016,0.506572189331055
UZB,2017,0.506787376403809
UZB,2018,0.505814971923828
UZB,2019,0.505920104980469
UZB,2020,0.507670402526855
UZB,2021,0.509269905090332
UZB,2022,0.509847412109375
VCT,2009,0.459420760438477
VCT,2010,0.460626395961215
VCT,2011,0.4618402928344
VCT,2012,0.463063114823836
VCT,2013,0.464319347036311
VCT,2014,0.465579930468544
VCT,2015,0.46684563872747503
VCT,2016,0.468116589511271
VCT,2017,0.469392900518098
VCT,2018,0.470674689446123
VCT,2019,0.47196207399351203
VCT,2020,0.473255171858432
VCT,2021,0.474554100739049
VCT,2022,0.47585897833353
VEN,2009,0.887865574027187
VEN,2010,0.888026372923982
VEN,2011,0.8880792789046591
VEN,2012,0.888401868543141
VEN,2013,0.8887868170397211
VEN,2014,0.8891639135252509
VEN,2015,0.8895398040792919
VEN,2016,0.889914428378712
VEN,2017,0.8902877261003781
VEN,2018,0.890659636921159
VEN,2019,0.891030100517924
VEN,2020,0.8913990565675449
VEN,2021,0.8917664447468909
VEN,2022,0.8921322047328359
VIR,2009,0.944814990349105
VIR,2010,0.945724392667003
VIR,2011,0.946553578863453
VIR,2012,0.947353591077883
VIR,2013,0.948105958193224
VIR,2014,0.948797070702488
VIR,2015,0.949413319098685
VIR,2016,0.949941093874829
VIR,2017,0.950366785523929
VIR,2018,0.9506767845389991
VIR,2019,0.950857481413049
VIR,2020,0.950974024521293
VIR,2021,0.9516043106109681
VIR,2022,0.952171514724412
VNM,2009,0.297581347355675
VNM,2010,0.302504027258526
VNM,2011,0.30699604168099603
VNM,2012,0.311222779403029
VNM,2013,0.315334201724543
VNM,2014,0.31948026994545403
VNM,2015,0.323810945365679
