country,year,governance
NRU,2021,0.2520924922182499
NRU,2022,0.25195624663920485
NZL,2009,0.9089392263669477
NZL,2010,0.857105185704783
NZL,2011,0.9075670644270668
NZL,2012,0.9108464357091133
NZL,2013,0.8986297270009848
NZL,2014,0.9307061325020773
NZL,2015,0.903433976843415
NZL,2016,0.861769921904387
NZL,2017,0.8503286920509381
NZL,2018,0.8228477397972845
NZL,2019,0.8164005362500497
NZL,2020,0.8189300502974624
NZL,2021,0.789979809248346
NZL,2022,0.8074768266499359
OMN,2009,0.35251577837533954
OMN,2010,0.3704643114689626
OMN,2011,0.2925516120410894
OMN,2012,0.28281359898857344
OMN,2013,0.2612527442748588
OMN,2014,0.3114648122016952
OMN,2015,0.2924428508784457
OMN,2016,0.31885802217172116
OMN,2017,0.302336881295884
OMN,2018,0.30252626559201395
OMN,2019,0.33280366734274186
OMN,2020,0.2993927806771676
OMN,2021,0.2997056651035953
OMN,2022,0.4121585959979682
PAK,2009,0.011647150552312559
PAK,2010,0.012142066131362162
PAK,2011,0.0
PAK,2012,0.05367422201617472
PAK,2013,0.050421877621599914
PAK,2014,0.04316837737822719
PAK,2015,0.06657647246371941
PAK,2016,0.09276448064355232
PAK,2017,0.12842493901302773
PAK,2018,0.10031828326779481
PAK,2019,0.10376115578082244
PAK,2020,0.0651443742340887
PAK,2021,0.09714907841581784
PAK,2022,0.043210045191439554
PAN,2009,0.2979604536830719
PAN,2010,0.3061344040904655
PAN,2011,0.30705766478933827
PAN,2012,0.3417970847433122
PAN,2013,0.3361958521865209
PAN,2014,0.34004631761436044
PAN,2015,0.3710200783956212
PAN,2016,0.395981157390017
PAN,2017,0.3783398549724799
PAN,2018,0.37259789958926315
PAN,2019,0.4286064015225517
PAN,2020,0.3417607111934256
PAN,2021,0.33480810158240293
PAN,2022,0.2791663090860212
PER,2009,0.13507368405365924
PER,2010,0.20148345258389133
PER,2011,0.2128702038141049
PER,2012,0.23022208650316453
PER,2013,0.23175359923302494
PER,2014,0.2011494891460739
PER,2015,0.18482335363607094
PER,2016,0.21033657200632805
PER,2017,0.24211149862358955
PER,2018,0.21356345818404573
PER,2019,0.2816831103653244
PER,2020,0.231380092223453
PER,2021,0.24770541071751057
PER,2022,0.23718479443127158
PHL,2009,0.25657686397776036
PHL,2010,0.26510236000611515
PHL,2011,0.29219447803106213
PHL,2012,0.33914459345580683
PHL,2013,0.3454676432599877
PHL,2014,0.41461608191963967
PHL,2015,0.39946331202969704
PHL,2016,0.3478059755761907
PHL,2017,0.3237793667394377
PHL,2018,0.3375022606831207
PHL,2019,0.32553598370255804
PHL,2020,0.32543885684697593
PHL,2021,0.3171926495493765
PHL,2022,0.27781679482814525
PLW,2009,0.13157554858208842
PLW,2010,0.0944899529588363
PLW,2011,0.17333751471200642
PLW,2012,0.17382834521132934
PLW,2013,0.17437649754937729
PLW,2014,0.19654432974920416
PLW,2015,0.16164513415695947
PLW,2016,0.16195233215240756
PLW,2017,0.16205207345901476
PLW,2018,0.26964637392963553
PLW,2019,0.27018021214832116
PLW,2020,0.25992169457734754
PLW,2021,0.26082642535458
PLW,2022,0.25195624663920485
PNG,2009,0.04746480278967151
PNG,2010,0.04200004457638997
PNG,2011,0.042810753158632656
PNG,2012,0.05116444707400117
PNG,2013,0.04839760623478623
PNG,2014,0.026317521547488322
PNG,2015,0.026033722888714774
PNG,2016,0.0
PNG,2017,0.033415167829127845
PNG,2018,0.038448868429647634
PNG,2019,0.028619186188064367
PNG,2020,0.0
PNG,2021,0.0
PNG,2022,0.0
POL,2009,0.41877175182402077
POL,2010,0.4450180622617132
POL,2011,0.45520082611423485
POL,2012,0.4622833412605667
POL,2013,0.47995768380293335
POL,2014,0.5631275213520581
POL,2015,0.5510262733373251
POL,2016,0.5112266814662024
POL,2017,0.4698450199185219
POL,2018,0.4923105727288313
POL,2019,0.48283838398429124
POL,2020,0.487228896952001
POL,2021,0.45853523159035947
POL,2022,0.43456427787980306
PRI,2009,0.33616434805166856
PRI,2010,0.33325642489901186
PRI,2011,0.33353643260379906
PRI,2012,0.34766260561810225
PRI,2013,0.33466868598149
PRI,2014,0.38388206629737975
PRI,2015,0.37061670128308755
PRI,2016,0.37076324126304383
PRI,2017,0.10656077529976508
PRI,2018,0.15788156654506666
PRI,2019,0.19155445388399248
PRI,2020,0.13766846133478572
PRI,2021,0.13811749329834497
PRI,2022,0.08691010386625671
PRK,2009,0.0
PRK,2010,0.0
PRK,2011,0.0
PRK,2012,0.0
PRK,2013,0.0
PRK,2014,0.0
PRK,2015,0.0
PRK,2016,0.0
PRK,2017,0.0
PRK,2018,0.0
PRK,2019,0.0
PRK,2020,0.0
PRK,2021,0.0
PRK,2022,0.0
PRT,2009,0.5952381761615793
PRT,2010,0.5060672911326514
PRT,2011,0.5465347445181334
PRT,2012,0.5642104923279261
PRT,2013,0.5649638790714436
PRT,2014,0.5712226133804074
PRT,2015,0.6295855591843409
PRT,2016,0.6234928751961083
PRT,2017,0.6681058674882491
PRT,2018,0.6125908105053086
PRT,2019,0.5973989872531786
PRT,2020,0.6251929546558112
PRT,2021,0.647750830267944
PRT,2022,0.6001130488623249
PRY,2009,0.011558618704475452
PRY,2010,0.015346794836642218
PRY,2011,0.02025447889775266
PRY,2012,0.016392575246678656
PRY,2013,0.01734263406855835
PRY,2014,0.024787969655897392
PRY,2015,0.009438429645678462
PRY,2016,0.04432559876320779
PRY,2017,0.05608961527634191
PRY,2018,0.10286403959220053
PRY,2019,0.11369888021101755
PRY,2020,0.06759319978673922
PRY,2021,0.07755223199278881
PRY,2022,0.10409400807695457
PSE,2009,
PSE,2010,
PSE,2011,
PSE,2012,
PSE,2013,
PSE,2014,
PSE,2015,
PSE,2016,
PSE,2017,
PSE,2018,
PSE,2019,
PSE,2020,
PSE,2021,
PSE,2022,
PYF,2009,
PYF,2010,
PYF,2011,
PYF,2012,
PYF,2013,
PYF,2014,
PYF,2015,
PYF,2016,
PYF,2017,
PYF,2018,
PYF,2019,
PYF,2020,
PYF,2021,
PYF,2022,
QAT,2009,0.6015597553370586
QAT,2010,0.5812938055354333
QAT,2011,0.5955537404003077
QAT,2012,0.5846866439919686
QAT,2013,0.6385834538322916
QAT,2014,0.5873749532585177
QAT,2015,0.6040599548523524
QAT,2016,0.602484846151649
QAT,2017,0.5831596738707646
QAT,2018,0.5295891475183729
QAT,2019,0.5740911890451365
QAT,2020,0.5812506017322436
QAT,2021,0.634681287635431
QAT,2022,0.6547229502197413
ROU,2009,0.10275335027192609
ROU,2010,0.19221336090359087
ROU,2011,0.20778039055845912
ROU,2012,0.2038991072891613
ROU,2013,0.2511305049635679
ROU,2014,0.24983684191571545
ROU,2015,0.262335845973278
ROU,2016,0.22715808062431028
ROU,2017,0.22688248480562762
ROU,2018,0.23275022796378939
ROU,2019,0.2186162769576862
ROU,2020,0.18442435572900434
ROU,2021,0.24072270223906156
ROU,2022,0.33116404706299435
RUS,2009,0.003359634928516648
RUS,2010,0.002036886113010031
RUS,2011,0.0018757052073135137
RUS,2012,0.0
RUS,2013,0.024770420153391134
RUS,2014,0.20104040117705196
RUS,2015,0.1607457303236909
RUS,2016,0.15951893186080476
RUS,2017,0.1952389016717391
RUS,2018,0.212847098603171
RUS,2019,0.2796616168327246
RUS,2020,0.25199206461824863
RUS,2021,0.22786620468445568
RUS,2022,0.1979214264653952
RWA,2009,0.1891810879240533
RWA,2010,0.22267746713814837
RWA,2011,0.22701683490767946
RWA,2012,0.23672066401304245
RWA,2013,0.2630948211058618
RWA,2014,0.25294075085334045
RWA,2015,0.24990337969430398
RWA,2016,0.30541575686494377
RWA,2017,0.3696252360930977
RWA,2018,0.3567225607972611
RWA,2019,0.34094235534193457
RWA,2020,0.35128963352521003
RWA,2021,0.334841403152335
RWA,2022,0.38653053786643404
SAU,2009,0.2503952232933991
SAU,2010,0.29525361449488247
SAU,2011,0.26900050648452484
SAU,2012,0.2638330440334339
SAU,2013,0.2412476513242619
SAU,2014,0.29072437221965386
SAU,2015,0.2939708340994219
SAU,2016,0.3582392365175538
SAU,2017,0.3239456131439956
SAU,2018,0.3528902004427703
SAU,2019,0.351718207409498
SAU,2020,0.30138924084120217
SAU,2021,0.3930756199239207
SAU,2022,0.43420541179597155
SDN,2009,0.0
SDN,2010,0.0
SDN,2011,0.0
SDN,2012,0.0
SDN,2013,0.0
SDN,2014,0.0
SDN,2015,0.0
SDN,2016,0.0
SDN,2017,0.0
SDN,2018,0.0
SDN,2019,0.0
SDN,2020,0.0
SDN,2021,0.0
SDN,2022,0.0
SEN,2009,0.15465134694229196
SEN,2010,0.17280197710015416
SEN,2011,0.18424693254631386
SEN,2012,0.18769898831856777
SEN,2013,0.20711958806186756
SEN,2014,0.2255264017395511
SEN,2015,0.21294383329109903
SEN,2016,0.205740007617203
SEN,2017,0.2564025127750247
SEN,2018,0.23800622226271714
SEN,2019,0.30678321279297943
SEN,2020,0.29397514794361335
SEN,2021,0.3089074869315031
SEN,2022,0.30545454878202855
SGP,2009,0.9723636186329049
SGP,2010,0.9776922619896925
SGP,2011,0.961288869451898
SGP,2012,0.9996995668965792
SGP,2013,0.9767690993327331
SGP,2014,0.9727327137563719
SGP,2015,0.9810009804844956
SGP,2016,1.0
SGP,2017,0.9902833927652519
SGP,2018,0.9906548082140038
SGP,2019,0.9995453796473746
SGP,2020,0.9901433562322205
SGP,2021,0.990997922230409
SGP,2022,0.985519209384781
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0027853707608555592
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLB,2020,0.0
SLB,2021,0.0
SLB,2022,0.0
SLE,2009,0.0
SLE,2010,0.0
SLE,2011,0.0
SLE,2012,0.0
SLE,2013,0.0
SLE,2014,0.0
SLE,2015,0.0
SLE,2016,0.0
SLE,2017,0.0
SLE,2018,0.0
SLE,2019,0.0
SLE,2020,0.0
SLE,2021,0.0
SLE,2022,0.0
SLV,2009,0.15660689094778357
SLV,2010,0.1981595702731431
SLV,2011,0.17268962106735092
SLV,2012,0.18018554628202513
SLV,2013,0.1914361172944693
SLV,2014,0.22777832644937482
SLV,2015,0.16638124486954833
SLV,2016,0.15999936991730324
SLV,2017,0.15134347814407179
SLV,2018,0.14680057536223706
SLV,2019,0.1534702360110693
SLV,2020,0.21947329400371077
SLV,2021,0.18491283322240434
SLV,2022,0.13961465867786294
SMR,2009,
SMR,2010,
SMR,2011,
SMR,2012,
SMR,2013,
SMR,2014,
SMR,2015,0.7411411451256272
SMR,2016,0.7414639644659502
SMR,2017,0.7415688039520565
SMR,2018,0.7421443099839543
SMR,2019,0.7427052404513875
SMR,2020,0.7411032029051257
SMR,2021,0.742053915339762
SMR,2022,0.644922223023261
SOM,2009,0.0
SOM,2010,0.0
SOM,2011,0.0
SOM,2012,0.0
SOM,2013,0.0
SOM,2014,0.0
SOM,2015,0.0
SOM,2016,0.0
SOM,2017,0.0
SOM,2018,0.0
SOM,2019,0.0
SOM,2020,0.0
SOM,2021,0.0
SOM,2022,0.0
SRB,2009,0.1900433338721284
SRB,2010,0.19006094873590992
SRB,2011,0.1713517737971744
SRB,2012,0.17049027950376963
SRB,2013,0.18538353244883402
SRB,2014,0.3007100391455215
SRB,2015,0.25210023752941174
SRB,2016,0.2853193542122956
SRB,2017,0.30327775685853836
SRB,2018,0.31266053137802025
SRB,2019,0.2878656007462689
SRB,2020,0.2816998101712472
SRB,2021,0.2866583453047956
SRB,2022,0.3245615451248691
SSD,2009,
SSD,2010,
SSD,2011,0.0
SSD,2012,0.0
SSD,2013,0.0
SSD,2014,0.0
SSD,2015,0.0
SSD,2016,0.0
SSD,2017,0.0
SSD,2018,0.0
SSD,2019,0.0
SSD,2020,0.0
SSD,2021,0.0
SSD,2022,0.0
STP,2009,0.012019121571907602
STP,2010,0.0
STP,2011,0.022493821562018446
STP,2012,0.009645657570054998
STP,2013,0.0
STP,2014,0.02599993110921578
STP,2015,0.051006142064432256
STP,2016,0.07116509545785538
STP,2017,0.0877702255728739
STP,2018,0.14153101859861664
STP,2019,0.11600420508302905
STP,2020,0.10640292781912525
STP,2021,0.07257712777586886
STP,2022,0.053528923900455036
SUR,2009,0.24353219131062362
SUR,2010,0.2437878192596018
SUR,2011,0.2310721425733348
SUR,2012,0.2656556105236621
SUR,2013,0.26248385658193596
SUR,2014,0.24510958765597401
SUR,2015,0.24480307595392
SUR,2016,0.2548555747841166
SUR,2017,0.22455624432541604
SUR,2018,0.22477353788623852
SUR,2019,0.22050302822058043
SUR,2020,0.21976549158640243
SUR,2021,0.16841724860533774
SUR,2022,0.1448276779380661
SVK,2009,0.4817677009282412
SVK,2010,0.4173015806513368
SVK,2011,0.42180350191335325
SVK,2012,0.43570251181421393
SVK,2013,0.41959667648371235
SVK,2014,0.49918056568746105
SVK,2015,0.4767877599769248
SVK,2016,0.5047689874342294
SVK,2017,0.452594708651787
SVK,2018,0.43921090900605825
SVK,2019,0.40939453301296713
SVK,2020,0.49409702711427544
SVK,2021,0.5068697641941651
SVK,2022,0.5262610167247086
SVN,2009,0.5956933847656853
SVN,2010,0.5253102716094344
SVN,2011,0.5361391970328072
SVN,2012,0.5475926821254361
SVN,2013,0.537626558220981
SVN,2014,0.6027424022582581
SVN,2015,0.6001753381579976
SVN,2016,0.6582897477113585
SVN,2017,0.6713326883046913
SVN,2018,0.6910153540826188
SVN,2019,0.6818613113471945
SVN,2020,0.7139858881084243
SVN,2021,0.7053774486212986
SVN,2022,0.6772710870018056
SWE,2009,0.9396676536001415
SWE,2010,0.9020444288042174
SWE,2011,0.914430848064512
SWE,2012,0.919669685028588
SWE,2013,0.9011119194848433
SWE,2014,0.8924628252842773
SWE,2015,0.8644965982397294
SWE,2016,0.8581783198086691
SWE,2017,0.8794011260048397
SWE,2018,0.8930750970337158
SWE,2019,0.8845680328850878
SWE,2020,0.9134500040818115
SWE,2021,0.9088872968334619
SWE,2022,0.8919291831494187
SWZ,2009,0.13588945813476302
SWZ,2010,0.18254639555768198
SWZ,2011,0.15033910410214554
SWZ,2012,0.20493707702675998
SWZ,2013,0.1982712726931901
SWZ,2014,0.1765472108742338
SWZ,2015,0.17133964928054554
SWZ,2016,0.1849552200096489
SWZ,2017,0.17216169804410952
SWZ,2018,0.11877745132725545
SWZ,2019,0.10395050739631462
SWZ,2020,0.062337793739291755
SWZ,2021,0.029739282368488995
SWZ,2022,0.059556410016249464
SXM,2009,
SXM,2010,
SXM,2011,
SXM,2012,
SXM,2013,
SXM,2014,
SXM,2015,
SXM,2016,
SXM,2017,
SXM,2018,
SXM,2019,
SXM,2020,
SXM,2021,
SXM,2022,
SYC,2009,0.46164217982730105
SYC,2010,0.4620308506528185
SYC,2011,0.46180218423003666
SYC,2012,0.4982875999398414
SYC,2013,0.4754155326757683
SYC,2014,0.4533945672622756
SYC,2015,0.48101996793506535
SYC,2016,0.5318468240204518
SYC,2017,0.46834154717590587
SYC,2018,0.4787105253026896
SYC,2019,0.4497358391364886
SYC,2020,0.4283923433448724
SYC,2021,0.44953021256336523
SYC,2022,0.4004612806666118
SYR,2009,0.032535862588114646
SYR,2010,0.039263171882049815
SYR,2011,0.04095661717227643
SYR,2012,0.0
SYR,2013,0.0
SYR,2014,0.0
SYR,2015,0.0
SYR,2016,0.0
SYR,2017,0.0
SYR,2018,0.0
SYR,2019,0.0
SYR,2020,0.0
SYR,2021,0.0
SYR,2022,0.0
TCD,2009,0.0
TCD,2010,0.0
TCD,2011,0.0
TCD,2012,0.0
TCD,2013,0.0
TCD,2014,0.0
TCD,2015,0.0
TCD,2016,0.0
TCD,2017,0.0
TCD,2018,0.0
TCD,2019,0.0
TCD,2020,0.0
TCD,2021,0.0
TCD,2022,0.0
TGO,2009,0.0
TGO,2010,0.0
TGO,2011,0.0
TGO,2012,0.0
TGO,2013,0.0
TGO,2014,0.0
TGO,2015,0.0
TGO,2016,0.0
TGO,2017,0.0
TGO,2018,0.0
TGO,2019,0.0
TGO,2020,0.0
TGO,2021,0.0
TGO,2022,0.0
THA,2009,0.34436159975382324
THA,2010,0.3112432701579566
THA,2011,0.3060109693214434
THA,2012,0.32503263651895253
THA,2013,0.31509017339627443
THA,2014,0.3082329912476676
THA,2015,0.2881474712474114
THA,2016,0.29695542602838937
THA,2017,0.31735151012978846
THA,2018,0.3234530832515064
THA,2019,0.3119417861105851
THA,2020,0.3044096834298512
THA,2021,0.33429749929720287
THA,2022,0.3404654141136824
TJK,2009,0.0
TJK,2010,0.0
TJK,2011,0.0
TJK,2012,0.0
TJK,2013,0.0
TJK,2014,0.03573591796218705
TJK,2015,0.025660183198504997
TJK,2016,0.011092396725426532
TJK,2017,0.03771538419455854
TJK,2018,0.040946649577743265
TJK,2019,0.012588647047085705
TJK,2020,0.01644738067629211
TJK,2021,0.0
TJK,2022,0.005357761805079725
TKM,2009,0.0
TKM,2010,0.0
TKM,2011,0.0
TKM,2012,0.0
TKM,2013,0.0
TKM,2014,0.06720786238627903
TKM,2015,0.06618803040266663
TKM,2016,0.005288707617379519
TKM,2017,0.0
TKM,2018,0.0
TKM,2019,0.0
TKM,2020,0.0
TKM,2021,0.0
TKM,2022,0.10735432654715561
TLS,2009,0.0
TLS,2010,0.0
TLS,2011,0.0
TLS,2012,0.0
TLS,2013,0.0
TLS,2014,0.0
TLS,2015,0.0
TLS,2016,0.0
TLS,2017,0.0
TLS,2018,0.0
TLS,2019,0.03158747047876283
TLS,2020,0.03093238709378865
TLS,2021,0.02701950164772537
TLS,2022,0.01767525760022545
TON,2009,0.17059276598395287
TON,2010,0.18051398669205207
TON,2011,0.16328717280390523
TON,2012,0.16335240335698123
TON,2013,0.16342521581803
TON,2014,0.22679614256052433
TON,2015,0.22552875474547368
TON,2016,0.22571758347076085
TON,2017,0.29157230404836626
TON,2018,0.3333502836908126
TON,2019,0.3336783646138236
TON,2020,0.289092333847879
TON,2021,0.28964839490027794
TON,2022,0.18621786913221597
TTO,2009,0.34733161611832586
TTO,2010,0.34642231005179946
TTO,2011,0.36096604357544737
TTO,2012,0.3746880224612716
TTO,2013,0.36181243941418256
TTO,2014,0.3746458971191298
TTO,2015,0.36813244991904676
TTO,2016,0.3687116488630177
TTO,2017,0.3733853722380203
TTO,2018,0.38666704489058157
TTO,2019,0.3596258432993482
TTO,2020,0.379033534190712
TTO,2021,0.37467112657152196
TTO,2022,0.3153813905598317
TUN,2009,0.4438199573988277
TUN,2010,0.38114810217980505
TUN,2011,0.31291119187005073
TUN,2012,0.30917831137706464
TUN,2013,0.24587140600404753
TUN,2014,0.2622652557956006
TUN,2015,0.26156575942383775
TUN,2016,0.2473908922591922
TUN,2017,0.2832367152063465
TUN,2018,0.29982305395462183
TUN,2019,0.28415602154804387
TUN,2020,0.2554130411039415
TUN,2021,0.2613785647304413
TUN,2022,0.21629850076266802
TUR,2009,0.34171590603898316
TUR,2010,0.3523947946541535
TUR,2011,0.3713989123491568
TUR,2012,0.3918661095184383
TUR,2013,0.3643983602424616
TUR,2014,0.422763070800837
TUR,2015,0.37499538385990877
TUR,2016,0.3344963609782988
TUR,2017,0.3600624566205383
TUR,2018,0.2817355954696531
TUR,2019,0.33471858931543147
TUR,2020,0.289295574734442
TUR,2021,0.2743168292408569
TUR,2022,0.25801664215727765
TUV,2009,0.13974891073800133
TUV,2010,0.14919897469074148
TUV,2011,0.14877768858868598
TUV,2012,0.07645262657227365
TUV,2013,0.07654066821054356
TUV,2014,0.0005727281776838221
TUV,2015,0.0
TUV,2016,0.0
TUV,2017,0.023354792965218488
TUV,2018,0.08015393756913179
TUV,2019,0.08055051710900017
TUV,2020,0.07941787156365573
TUV,2021,0.12636259468316088
TUV,2022,0.13275012338574804
TWN,2009,
TWN,2010,
TWN,2011,
TWN,2012,
TWN,2013,
TWN,2014,
TWN,2015,
TWN,2016,
TWN,2017,
TWN,2018,
TWN,2019,
TWN,2020,
TWN,2021,
TWN,2022,
TZA,2009,0.11560059920603073
TZA,2010,0.11810112552770241
TZA,2011,0.10528577289610418
TZA,2012,0.06960511789245995
TZA,2013,0.07908652257686305
TZA,2014,0.10847955358771635
TZA,2015,0.13964436537763553
TZA,2016,0.15122599125113179
TZA,2017,0.14927047992627768
TZA,2018,0.11383881870213551
TZA,2019,0.0994900905443215
TZA,2020,0.10651489168427443
TZA,2021,0.10701673555854083
TZA,2022,0.1264913563961469
UGA,2009,0.10755037769339926
UGA,2010,0.11967829310858813
UGA,2011,0.11010306231302211
UGA,2012,0.09865947945365029
UGA,2013,0.11019479686336466
UGA,2014,0.16567063708092883
UGA,2015,0.1664713127073627
UGA,2016,0.14241473572573465
UGA,2017,0.1469893387262489
UGA,2018,0.10390187860724794
UGA,2019,0.09717143197208235
UGA,2020,0.07770246488481805
UGA,2021,0.08024802512539723
UGA,2022,0.09782318193199954
UKR,2009,0.0
UKR,2010,0.0010916967061642574
UKR,2011,0.0
UKR,2012,0.038690247620539395
UKR,2013,0.024234425012610125
UKR,2014,0.09594662702810318
UKR,2015,0.08507734101703059
UKR,2016,0.09753797800580002
UKR,2017,0.10803591392939633
UKR,2018,0.14742536379595833
UKR,2019,0.14423998202826394
UKR,2020,0.14104319471797228
UKR,2021,0.13380891068963432
UKR,2022,0.057879370406205284
URY,2009,0.4812048423031771
URY,2010,0.4818208723259639
URY,2011,0.4617381301799218
URY,2012,0.42666892990977073
URY,2013,0.424327917781267
URY,2014,0.4840334822284979
URY,2015,0.4738189201153835
URY,2016,0.45901916647510366
URY,2017,0.42618901474347753
URY,2018,0.4430310794826445
URY,2019,0.4909574309201579
URY,2020,0.5174889779646877
URY,2021,0.5364197603084372
URY,2022,0.5600356388891484
USA,2009,0.7323917540476113
USA,2010,0.7333010601141378
USA,2011,0.7425584717069665
USA,2012,0.7657574433910893
USA,2013,0.7734930157228508
USA,2014,0.7891180861904761
USA,2015,0.7801047989621153
USA,2016,0.7864208877904417
USA,2017,0.7886556551654134
USA,2018,0.8029498066580785
USA,2019,0.7724169403615615
USA,2020,0.7245306553860076
USA,2021,0.7376283033670402
USA,2022,0.7469572528760432
UZB,2009,0.0
UZB,2010,0.0
UZB,2011,0.0
UZB,2012,0.0
UZB,2013,0.0
UZB,2014,0.045259644072559106
UZB,2015,0.06439997466596986
UZB,2016,0.07103626838359406
UZB,2017,0.09663997943995711
UZB,2018,0.08965697683576783
UZB,2019,0.10244223059994002
UZB,2020,0.051509619970589025
UZB,2021,0.1669187760003069
UZB,2022,0.14093505448744698
VCT,2009,0.5356289215539852
VCT,2010,0.5907016134234804
VCT,2011,0.590376931286802
VCT,2012,0.5904586982426117
VCT,2013,0.5905500406253008
VCT,2014,0.36401122540692127
VCT,2015,0.3633301935955231
VCT,2016,0.4460602478015898
VCT,2017,0.4461371126617275
VCT,2018,0.4465591504184527
VCT,2019,0.44697053428725064
VCT,2020,0.3633023496921059
VCT,2021,0.3639995584192218
VCT,2022,0.44021685171859953
VEN,2009,0.0
VEN,2010,0.0
VEN,2011,0.0
VEN,2012,0.0
VEN,2013,0.0
VEN,2014,0.0
VEN,2015,0.0
VEN,2016,0.0
VEN,2017,0.0
VEN,2018,0.0
VEN,2019,0.0
VEN,2020,0.0
VEN,2021,0.0
VEN,2022,0.0
VIR,2009,0.6802434563722308
VIR,2010,0.6809960260998031
VIR,2011,0.6805533014993418
VIR,2012,0.680664807835562
VIR,2013,0.6807893537462697
VIR,2014,0.742069830810377
VIR,2015,0.7411411451256272
VIR,2016,0.7414639644659502
VIR,2017,0.5165919924986171
VIR,2018,0.517167498530515
VIR,2019,0.5177284289979482
VIR,2020,0.4036380347459234
VIR,2021,0.40458877986119746
VIR,2022,0.38862582427921705
VNM,2009,0.16176981079021846
VNM,2010,0.14935750846477538
VNM,2011,0.1547435390215642
VNM,2012,0.15666663115370688
VNM,2013,0.16111665556287558
VNM,2014,0.29269723696318695
VNM,2015,0.29869632360472137
VNM,2016,0.28388156955168503
VNM,2017,0.2891115827435513
VNM,2018,0.2721532729756812
VNM,2019,0.27949752735026234
VNM,2020,0.2883314305576643
VNM,2021,0.281884651858721
VNM,2022,0.23235459616241724
VUT,2009,0.26485650356784324
VUT,2010,0.3015023158480374
VUT,2011,0.3011893006990584
VUT,2012,0.2947793857595689
VUT,2013,0.29486742739783883
VUT,2014,0.1060954356979365
VUT,2015,0.025608678513310723
VUT,2016,0.025797474557960352
VUT,2017,0.025858783434498413
VUT,2018,0.1231403818366505
VUT,2019,0.03853458974263276
VUT,2020,0.018457076498640892
VUT,2021,0.003925238727157112
VUT,2022,0.003841510933078908
WSM,2009,0.26011225537643873
WSM,2010,0.24643014686874715
WSM,2011,0.2523270738364761
WSM,2012,0.2523922717089143
WSM,2013,0.2716056108472004
WSM,2014,0.471931351836544
WSM,2015,0.4713881996360815
WSM,2016,0.5357926842300693
WSM,2017,0.5358668039166307
WSM,2018,0.5362736778574103
WSM,2019,0.4571417291939863
WSM,2020,0.43287282610848304
WSM,2021,0.433544968786396
WSM,2022,0.33741124510680975
XKX,2009,0.149349567069787
XKX,2010,0.033413795242339665
XKX,2011,0.06266737797164251
XKX,2012,0.10260854236577388
XKX,2013,0.0869676544694468
XKX,2014,0.17131455055070466
XKX,2015,0.15508175094229745
XKX,2016,0.15232360315274032
XKX,2017,0.1537179552456966
XKX,2018,0.15928222600112066
XKX,2019,0.15938768641934523
XKX,2020,0.1446775104073125
XKX,2021,0.21450181733758814
XKX,2022,0.2583505075531817
YEM,2009,0.0
YEM,2010,0.0
YEM,2011,0.0
YEM,2012,0.0
YEM,2013,0.0
YEM,2014,0.0
YEM,2015,0.0
YEM,2016,0.0
YEM,2017,0.0
YEM,2018,0.0
YEM,2019,0.0
YEM,2020,0.0
YEM,2021,0.0
YEM,2022,0.0
ZAF,2009,0.38908354929243477
ZAF,2010,0.35500378801272897
ZAF,2011,0.36585987104612483
ZAF,2012,0.3694866375081301
ZAF,2013,0.37510568101252983
ZAF,2014,0.3744276558198104
ZAF,2015,0.3460186388135255
ZAF,2016,0.33191089767894916
ZAF,2017,0.33892265924441445
ZAF,2018,0.31452110545002576
ZAF,2019,0.3280105289171682
ZAF,2020,0.29727229749263034
ZAF,2021,0.27987587109423073
ZAF,2022,0.26560972690817175
ZMB,2009,0.03700637775719218
ZMB,2010,0.031032422526136156
ZMB,2011,0.09915302244591172
ZMB,2012,0.10262400030745943
ZMB,2013,0.09251012723944917
ZMB,2014,0.12028448625939313
ZMB,2015,0.09300585983444379
ZMB,2016,0.09336397426360553
ZMB,2017,0.11471792785932244
ZMB,2018,0.10206509603957076
ZMB,2019,0.0635914883670982
ZMB,2020,0.02612941179623307
ZMB,2021,0.028638794570752565
ZMB,2022,0.07332267116631115
ZWE,2009,0.0
ZWE,2010,0.0
ZWE,2011,0.0
ZWE,2012,0.0
ZWE,2013,0.0
ZWE,2014,0.0
ZWE,2015,0.0
ZWE,2016,0.0
ZWE,2017,0.0
ZWE,2018,0.0
ZWE,2019,0.0
ZWE,2020,0.0
ZWE,2021,0.0
ZWE,2022,0.0
